P W
0 0
16 0
32 0
48 -0.000535247
64 -0
80 -0
96 -0
112 0
128 0
144 0
160 0
176 0
192 -0
208 -0
224 -0
240 0
256 -0.000489676
272 0.000145754
288 0.000108457
304 0.000135601
320 -0.000343964
336 -0
352 -0
368 -0
384 0
400 0
416 0
432 0
448 -0
464 -0
480 -0.000572409
496 -0.000443302
512 0.000127954
528 7.58916e-05
544 0
560 -1.07596e-05
576 0.00011515
592 -0.000444654
608 -0
624 -0
640 0
656 0
672 0
688 0
704 0
720 0
736 0
752 -0
768 -0
784 -0
800 0
816 0
832 0
848 0
864 1.38379e-05
880 0.000153966
896 -0
912 -0
928 -0
944 -0
960 0
976 -0
992 0
1008 0
1024 0
1040 0
1056 0
1072 -0.000577107
1088 -2.41013e-08
1104 5.3938e-05
1120 4.17852e-05
1136 2.23191e-05
1152 0.000173537
1168 -4.27316e-05
1184 0.000284471
1200 0.000689456
1216 0
1232 -0
1248 -6.34023e-05
1264 -2.6217e-06
1280 -0
1296 -0
1312 -0
1328 -0
1344 0
1360 0.00015079
1376 0.00012055
1392 0.000114192
1408 0.000130025
1424 -0
1440 -0
1456 -0
1472 0
1488 0.000134534
1504 7.6759e-05
1520 0
1536 -8.40384e-06
1552 9.13522e-05
1568 -0.000385775
1584 0
1600 0
1616 0
1632 0
1648 -0
1664 -0
1680 -0
1696 0.000164114
1712 7.04751e-05
1728 0
1744 0
1760 -0
1776 0
1792 0
1808 -0
1824 -0
1840 -0
1856 -0
1872 -0
1888 -0
1904 -0
1920 0
1936 0
1952 7.83291e-06
1968 -4.87333e-05
1984 -2.65151e-05
2000 -6.08754e-06
2016 1.57834e-05
2032 1.4087e-05
2048 0.000241504
2064 -1.22506e-05
2080 1.31276e-05
2096 -0.000127904
2112 -0
2128 -0
2144 -0
2160 -0
2176 -0
2192 0
2208 0
2224 0
2240 0
2256 0
2272 0
2288 0
2304 0
2320 0
2336 0
2352 0
2368 0
2384 0
2400 0
2416 0
2432 0
2448 0
2464 0
2480 0
2496 0
2512 0
2528 0
2544 0
2560 0
2576 0
2592 -0
2608 -0
2624 -0.000525893
2640 -0
2656 0
2672 0
2688 0
2704 7.48305e-05
2720 1.63703e-05
2736 0.000108381
2752 -0.000441821
2768 0
2784 0
2800 0
2816 0
2832 0
2848 0
2864 0
2880 0
2896 0
2912 0
2928 0
2944 -0
2960 -0
2976 -0
2992 -0
3008 -0
3024 -0
3040 0
3056 -0
3072 0
3088 -0.000506961
3104 0.000163427
3120 -0.000154863
3136 1.79885e-05
3152 1.02754e-05
3168 1.67556e-05
3184 -0
3200 -0
3216 9.05641e-07
3232 -4.16515e-06
3248 1.55677e-06
3264 1.815e-05
3280 -7.45363e-06
3296 -3.06207e-05
3312 -1.5831e-05
3328 -1.28914e-05
3344 -8.42968e-06
3360 6.41945e-07
3376 2.73772e-06
3392 -0
3408 -0
3424 -0
3440 0
3456 0
3472 0
3488 0
3504 0
3520 0
3536 0
3552 0
3568 0
3584 0
3600 0
3616 0
3632 0
3648 0
3664 0
