P W
0 0
16 0
32 0
48 -0.0121284
64 -0.000977129
80 -0.000299752
96 -2.53618e-05
112 0
128 0
144 0
160 0
176 0
192 -2.38419e-06
208 -0.000115752
224 -0.000120521
240 0.0128543
256 0.0110957
272 0.00660539
288 0.00491515
304 0.00860334
320 -0.00779399
336 -0.00132251
352 -0.000696272
368 -0.000108004
384 0.000160456
400 6.38962e-05
416 0
432 0
448 -2.38419e-06
464 -0.000115752
480 0.0129704
496 0.0100449
512 0.0057987
528 0.00343931
544 0.00161531
560 0.00658278
576 -0.00521846
592 -0.0100756
608 -0.00078541
624 -0.000108004
640 0.000160456
656 6.38962e-05
672 0
688 0
704 0
720 0
736 0
752 -2.38419e-06
768 -0.000118405
784 -0.000306904
800 0.00817078
816 0.00377385
832 0.000194922
848 0.000692189
864 -0.00112717
880 0.0105612
896 -0.00118656
912 -0.00675416
928 -0.0135903
944 -0.00802332
960 0.0351293
976 -2.53022e-05
992 0
1008 2.68221e-07
1024 7.06613e-05
1040 0.000467509
1056 0.00127006
1072 0.0130769
1088 -1.77654e-05
1104 0.0120823
1120 0.00935993
1136 0.00499943
1152 0.00960554
1168 0.0145857
1184 0.0184022
1200 0.0203698
1216 0.00297083
1232 -0.000839651
1248 -0.00180823
1264 -0.00138646
1280 -0.000967294
1296 -0.000694156
1312 -0.000484109
1328 -0.00018242
1344 0.00023371
1360 0.00683361
1376 0.00546318
1392 -0.00517505
1408 -0.00589259
1424 -0.000165254
1440 -2.67029e-05
1456 -1.75834e-05
1472 3.46005e-05
1488 0.0060969
1504 0.00347862
1520 0.00172236
1536 0.00609362
1552 -0.00413996
1568 -0.00874141
1584 6.77407e-05
1600 0.000438452
1616 0.000401139
1632 8.90791e-05
1648 -2.68221e-06
1664 -0.000186324
1680 -0.000642449
1696 0.00743745
1712 0.00319384
1728 0.000170961
1744 0.000694484
1760 -0.00129476
1776 0.0015709
1792 0.00320986
1808 -0.00145738
1824 -0.00397831
1840 -1.3113e-05
1856 -0.00872466
1872 -0.00212909
1888 -0.00103252
1904 -0.000246331
1920 0.000473842
1936 0.00133663
1952 -0.00510421
1968 0.0166343
1984 0.00593939
2000 0.00136361
2016 -0.00353549
2032 0.000818714
2048 0.00978024
2064 0.00274411
2080 -0.00294057
2096 -0.00837047
2112 -0.00222978
2128 -0.0015142
2144 -0.000887901
2160 -0.000299752
2176 -2.53618e-05
2192 0
2208 0
2224 0
2240 0
2256 0
2272 0
2288 0
2304 0
2320 0
2336 0
2352 0
2368 0
2384 0
2400 0
2416 0
2432 0
2448 0
2464 0
2480 0
2496 0
2512 0
2528 0
2544 0
2560 0
2576 0
2592 -2.38419e-06
2608 -0.000118405
2624 0.0119164
2640 -0.000863463
2656 0.00735277
2672 0.00295314
2688 0.00270432
2704 -0.00609533
2720 0.0105693
2736 -0.00491169
2752 -0.0100114
2768 8.37445e-05
2784 0.000352144
2800 0.000249684
2816 6.38962e-05
2832 0
2848 0
2864 0
2880 0
2896 0
2912 0
2928 0
2944 -2.68221e-06
2960 -0.000186443
2976 -0.000588
2992 -0.000994354
3008 -0.00121698
3024 -0.00104302
3040 0.0119903
3056 -0.0128374
3072 0.00103736
3088 0.0114874
3104 0.00740629
3120 0.00524855
3136 0.00402948
3152 0.00230169
3168 -0.00375326
3184 -0.00190862
3200 -0.00364886
3216 0.000202864
3232 -0.000932992
3248 0.000348717
3264 0.0040656
3280 -0.000462577
3296 0.0104519
3312 0.00354616
3328 0.00288767
3344 0.00188826
3360 -0.000143796
3376 -0.00301921
3392 -0.00690477
3408 -0.000414953
3424 -0.000581563
3440 0
3456 0
3472 0
3488 0
3504 0
3520 0
3536 0
3552 0
3568 0
3584 0
3600 0
3616 0
3632 0
3648 0
3664 0
